08/02/2019,PIZZA HUT #31138 D,22.94,,94.48
08/03/2019,THE COLONY BAR,6.52,,101.00
08/03/2019,UNIQLO RICHMOND #2005,55.67,,156.67
08/03/2019,SP * SOLESTOP,324.80,,481.47
08/04/2019,TIM HORTONS #2877,1.88,,483.35
08/04/2019,DOORDASH*THAI BASIL,14.93,,498.28
08/04/2019,LULULEMON #00121,154.56,,652.84
08/04/2019,CHURCH'S CHICKEN,11.50,,664.34
08/05/2019,WESTOAK RESTAURANT,22.34,,686.68
08/05/2019,SHELL 3596 41ST AVE W,10.41,,697.09
08/06/2019,THE CHOPPED LEAF CL002,12.76,,709.85
08/06/2019,THIRST FIRST REFRESHMENTS,2.63,,712.48
08/06/2019,Amazon.ca*MA3VD52J2,7.25,,719.73
08/07/2019,DOORDASH*THAI BASIL,14.76,,734.49
08/07/2019,SUBWAY,8.70,,743.19
08/07/2019,PARKWAY LIQUOR STORE,13.25,,756.44
08/08/2019,DOORDASH*DODO SUSHI,14.82,,771.26
08/08/2019,KIN'S TEN - WEST 10TH,2.16,,773.42
08/08/2019,THIRST FIRST REFRESHMENTS,4.15,,777.57
08/08/2019,NYTDIGITALSUBSCRIPTION,2.10,,779.67
08/08/2019,H-MART EXPRESS UBC,6.99,,786.66
08/08/2019,EBI-TEN,12.46,,799.12
08/09/2019,BC LIQUOR #192,48.06,,847.18
08/09/2019,THIRST FIRST REFRESHMENTS,2.63,,849.81
08/09/2019,DOORDASH*CHIPOTLE,15.81,,865.62
08/10/2019,ROGUE KITCHEN & WET BAR,26.55,,892.17
08/10/2019,YELLOW CAB #329,29.95,,922.12
08/10/2019,ALDOSHOES.COM,91.82,,1013.94
08/10/2019,UberBV,15.53,,1029.47
08/10/2019,UberBV,4.35,,1033.82
08/10/2019,BARNONE,36.80,,1070.62
08/10/2019,BARNONE,18.40,,1089.02
08/10/2019,DOORDASH*THAI BASIL,32.22,,1121.24
08/11/2019,DOMINOS PIZZA #39032,70.06,,1191.30
08/11/2019,TOMOKAZU,200.33,,1391.63
08/12/2019,DOORDASH DASHPASS,9.99,,1401.62
08/12/2019,PAYMENT - THANK YOU,,300.00,1101.62
08/12/2019,MCDONALD'S #19170  Q04,4.77,,1106.39
08/12/2019,THIRST FIRST REFRESHMENTS,4.15,,1110.54
08/12/2019,UberBV,8.96,,1119.50
08/12/2019,SHOPPERSDRUGMART2273,6.79,,1126.29
08/13/2019,PAYMENT - THANK YOU,,250.00,876.29
08/13/2019,UberBV,11.53,,887.82
08/13/2019,APL* ITUNES.COM/BILL,4.19,,892.01
08/13/2019,EBI-TEN,12.92,,904.93
08/14/2019,AMZN Mktp CA*MA0J236F0,10.47,,915.40
08/14/2019,GALLERY,6.64,,922.04
08/14/2019,GALLERY,19.08,,941.12
08/14/2019,Foodora,12.59,,953.71
08/15/2019,DOORDASH*THAI BASIL,15.93,,969.64
08/15/2019,PAYMENT - THANK YOU,,1000.00,-30.36
08/15/2019,SUBWAY,8.70,,-21.66
08/15/2019,VISIONS#46,807.52,,785.86
08/15/2019,UberBV,4.81,,790.67
08/15/2019,CHURCH'S CHICKEN,6.83,,797.50
08/16/2019,SAVE ON FOODS #993,11.34,,808.84
08/16/2019,THE GREEK BY ANATOLI,21.19,,830.03
08/16/2019,BC LIQUOR #192,14.39,,844.42
08/17/2019,SAVE ON FOODS #993,10.57,,854.99
08/17/2019,PHYSIOWORKS HEALTH MANAGE,40.00,,894.99
08/17/2019,DOORDASH*ASA SUSHI,28.52,,923.51
08/18/2019,PIZZA HUT #31138,32.52,,956.03
08/18/2019,MCDONALD'S #19170  Q04,8.48,,964.51
08/18/2019,DOORDASH*THAI BASIL,14.93,,979.44
