01/26/2020,CINEMA PUBLIC HOUSE,8.23,,2542.51
01/26/2020,DOORDASH*RICE BURGER,20.52,,2563.03
01/27/2020,DOORDASH*A&W CANADA,20.03,,2583.06
01/27/2020,PAYMENT - THANK YOU,,300.00,2283.06
01/27/2020,PAYMENT - THANK YOU,,200.00,2083.06
01/27/2020,PAYMENT - THANK YOU,,348.00,1735.06
01/27/2020,UBER EATS HELP.UBER.COM,20.10,,1755.16
01/27/2020,AIRBNB * HM98XDRKJT,314.46,,2069.62
01/27/2020,AMZN Mktp CA*LL33R3XX3,132.29,,2201.91
01/27/2020,UPPER CASE,2.89,,2204.80
01/27/2020,THE GRAND NOODLE EMPORIUM,11.03,,2215.83
01/28/2020,DOORDASH*SUBWAY,13.66,,2229.49
01/28/2020,LIFE CHIROPRACTIC,80.00,,2309.49
01/29/2020,DOORDASH*THAI BASIL,16.44,,2325.93
01/29/2020,EVO CAR SHARE,6.08,,2332.01
01/30/2020,Amazon.ca*D90TY2SA3,7.80,,2339.81
01/30/2020,PAYMENT - THANK YOU,,200.00,2139.81
01/30/2020,UBER EATS HELP.UBER.COM,,15.40,2124.41
01/30/2020,UBER EATS HELP.UBER.COM,19.42,,2143.83
01/31/2020,PAYMENT - THANK YOU,,600.00,1543.83
01/31/2020,GROCERY CHECKOUT,3.75,,1547.58
01/31/2020,SHOWPASS,12.29,,1559.87
01/31/2020,UBER EATS HELP.UBER.COM,10.52,,1570.39
02/01/2020,SAVE ON FOODS #993,12.95,,1583.34
02/01/2020,UBER BV,9.82,,1593.16
02/01/2020,A & B PARTY TIME RENTALS,864.89,,2458.05
02/01/2020,DOORDASH*DONAIR DUDE,15.98,,2474.03
02/02/2020,UBER BV,5.25,,2479.28
02/02/2020,UBER BV,6.62,,2485.90
02/02/2020,UBER BV,1.96,,2487.86
02/02/2020,UBER BV,15.94,,2503.80
02/02/2020,EVENTBRITE/THEJUNGLEGI,30.27,,2534.07
02/02/2020,DOORDASH*SUBWAY,13.66,,2547.73
02/02/2020,AMZN Mktp CA*6Q8S93VJ3,12.20,,2559.93
02/02/2020,DOMINOS PIZZA #39032,25.01,,2584.94
02/03/2020,PAYMENT - THANK YOU,,250.00,2334.94
02/03/2020,PAYMENT - THANK YOU,,450.00,1884.94
02/03/2020,PAYMENT - THANK YOU,,655.00,1229.94
02/03/2020,UPPER CASE,2.70,,1232.64
02/04/2020,AMZN Mktp CA*S842X9IF3,65.99,,1298.63
02/04/2020,SHOPPERS DRUG MART #2247,52.35,,1350.98
02/05/2020,SAVE ON FOODS #993,4.94,,1355.92
02/05/2020,SAVE ON FOODS #993,7.79,,1363.71
02/06/2020,PAYMENT - THANK YOU,,150.00,1213.71
02/07/2020,PAYMENT - THANK YOU,,100.00,1113.71
02/07/2020,THE GRAND NOODLE EMPORIUM,10.76,,1124.47
02/07/2020,BC LIQUOR #192,16.69,,1141.16
02/07/2020,UBER BV,3.68,,1144.84
02/07/2020,GROCERY CHECKOUT,4.01,,1148.85
02/08/2020,UBER BV,7.77,,1156.62
02/08/2020,DOORDASH*SUBWAY,15.21,,1171.83
02/08/2020,DOMINOS PIZZA #39032,23.07,,1194.90
02/08/2020,AMZN Mktp CA*VV6DX9PN3,17.99,,1212.89
02/09/2020,UBER BV,,17.70,1195.19
02/09/2020,UBER BV,17.83,,1213.02
02/09/2020,UBER BV,21.26,,1234.28
02/09/2020,DOORDASH*ONGBA VIETNAM,14.33,,1248.61
02/09/2020,MUSE,238.62,,1487.23
02/09/2020,Foodora Canada,10.11,,1497.34
02/10/2020,PAYMENT - THANK YOU,,100.00,1397.34
02/10/2020,PAYMENT - THANK YOU,,100.00,1297.34
02/10/2020,SAUDER EXCHANGE CAFE,2.42,,1299.76
02/10/2020,BENTO SUSHI - UBC,9.44,,1309.20
02/10/2020,BCV,48.24,,1357.44
02/10/2020,EVO CAR SHARE,7.32,,1364.76
02/11/2020,Foodora Canada,,10.11,1354.65
